host_t,n,gx,gy,gz,ax,ay,az,temp
451928.023530,90561,19,-23,-4,-377,-290,8251,-1854
451928.032970,90562,29,-28,-6,-385,-285,8258,-1852
451928.042868,90563,25,-24,-8,-389,-284,8252,-1852
451928.052920,90564,23,-27,-10,-389,-287,8244,-1858
451928.062488,90565,30,-21,-5,-386,-293,8248,-1858
451928.072346,90566,29,-22,-5,-382,-280,8250,-1868
451928.081992,90567,31,-26,-4,-385,-284,8256,-1868
451928.093376,90568,22,-27,-10,-379,-285,8249,-1867
451928.102029,90569,27,-22,-7,-383,-289,8256,-1853
451928.111991,90570,29,-21,-7,-386,-294,8264,-1853
451928.121877,90571,33,-26,-12,-390,-293,8251,-1860
451928.131844,90572,22,-22,-11,-380,-289,8255,-1860
451928.141815,90573,27,-24,-7,-385,-280,8257,-1858
451928.150969,90574,30,-21,-9,-373,-287,8251,-1858
451928.161123,90575,25,-23,-5,-390,-289,8258,-1862
451928.171078,90576,28,-23,-2,-387,-293,8238,-1862
451928.181044,90577,29,-24,0,-379,-288,8244,-1858
451928.191017,90578,23,-30,-3,-392,-280,8250,-1858
451928.201123,90579,26,-25,-6,-387,-294,8253,-1863
451928.210958,90580,29,-26,-2,-381,-288,8256,-1859
451928.220992,90581,28,-25,-1,-385,-285,8246,-1859
451928.230872,90582,23,-25,-12,-390,-285,8263,-1862
451928.240140,90583,36,-25,-7,-384,-290,8252,-1862
451928.250104,90584,29,-26,-3,-378,-279,8258,-1856
451928.260096,90585,27,-22,-3,-384,-288,8242,-1856
451928.270310,90586,26,-27,-1,-397,-285,8246,-1858
451928.280047,90587,32,-20,-9,-385,-283,8250,-1858
451928.291043,90588,25,-25,-6,-382,-284,8255,-1856
451928.300120,90589,24,-28,-6,-383,-294,8264,-1856
451928.309835,90590,26,-24,-6,-392,-290,8254,-1866
451928.319000,90591,26,-23,-5,-380,-285,8250,-1866
451928.328982,90592,28,-24,-1,-377,-288,8253,-1864
451928.339034,90593,29,-27,-6,-392,-284,8254,-1861
451928.349055,90594,28,-22,-3,-391,-281,8251,-1861
451928.359032,90595,19,-25,-5,-382,-287,8254,-1863
451928.368995,90596,27,-23,-8,-384,-290,8248,-1863
451928.378959,90597,27,-20,-1,-380,-295,8257,-1857
451928.389066,90598,26,-18,-8,-389,-290,8251,-1857
451928.398911,90599,29,-34,0,-380,-291,8242,-1856
451928.408092,90600,23,-28,-6,-387,-295,8261,-1856
451928.418162,90601,32,-24,-7,-384,-287,8266,-1860
451928.428285,90602,32,-28,-2,-386,-287,8254,-1860
451928.438081,90603,22,-21,-9,-385,-288,8246,-1860
451928.448039,90604,22,-26,-2,-382,-289,8246,-1854
451928.458164,90605,27,-23,-9,-386,-285,8244,-1854
451928.468158,90606,26,-25,-9,-386,-288,8252,-1848
451928.477956,90607,30,-25,-8,-382,-281,8264,-1848
451928.487908,90608,27,-23,-11,-386,-274,8249,-1852
451928.497182,90609,25,-23,-8,-388,-290,8258,-1852
451928.507152,90610,26,-26,-3,-384,-289,8246,-1860
451928.517141,90611,28,-23,-5,-382,-290,8251,-1860
451928.526990,90612,28,-25,-5,-383,-296,8252,-1858
451928.537074,90613,26,-26,-6,-388,-293,8240,-1858
451928.547280,90614,28,-22,-3,-380,-292,8261,-1856
451928.556984,90615,28,-22,-8,-389,-293,8253,-1858
451928.566906,90616,27,-24,1,-381,-290,8251,-1858
451928.576879,90617,26,-23,-9,-389,-282,8252,-1862
451928.586180,90618,27,-26,-3,-388,-290,8253,-1862
451928.596148,90619,26,-23,-4,-374,-293,8268,-1860
451928.606102,90620,23,-28,-4,-381,-291,8249,-1860
451928.615944,90621,30,-24,-3,-378,-287,8249,-1852
451928.626059,90622,27,-26,-6,-382,-285,8248,-1852
451928.636024,90623,30,-25,-10,-375,-286,8240,-1850
451928.645962,90624,22,-23,-7,-387,-285,8247,-1850
451928.655925,90625,30,-28,-6,-383,-286,8248,-1854
451928.665872,90626,29,-25,-8,-384,-288,8252,-1854
451928.675201,90627,36,-23,-4,-400,-283,8260,-1854
451928.685125,90628,21,-23,-6,-386,-295,8253,-1856
451928.695174,90629,25,-27,-10,-378,-287,8247,-1856
451928.705064,90630,32,-21,-7,-393,-285,8258,-1856
451928.715043,90631,30,-26,-6,-392,-282,8255,-1856
451928.725010,90632,30,-29,-6,-385,-293,8247,-1856
451928.735228,90633,25,-21,-6,-385,-293,8240,-1856
451928.744987,90634,24,-28,-7,-381,-283,8246,-1856
451928.754198,90635,33,-25,-7,-381,-289,8246,-1856
451928.764157,90636,25,-28,-2,-386,-294,8256,-1858
451928.774006,90637,29,-24,0,-387,-296,8248,-1858
451928.784104,90638,26,-24,-4,-383,-290,8257,-1858
451928.794064,90639,27,-21,-2,-388,-290,8245,-1856
451928.804020,90640,24,-23,-5,-389,-287,8254,-1856
451928.814022,90641,29,-22,-3,-382,-294,8255,-1866
451928.825659,90642,27,-24,-6,-380,-283,8246,-1866
451928.833929,90643,27,-26,-8,-389,-294,8247,-1859
451928.843199,90644,25,-23,-5,-388,-283,8251,-1859
451928.853164,90645,26,-29,-6,-385,-288,8250,-1856
451928.862986,90646,28,-25,-6,-376,-291,8244,-1856
451928.873079,90647,24,-21,-3,-387,-288,8246,-1866
451928.883072,90648,29,-23,-6,-383,-285,8256,-1866
451928.892987,90649,29,-20,-4,-382,-292,8260,-1859
451928.902978,90650,29,-27,-7,-380,-288,8246,-1856
451928.912943,90651,29,-22,-5,-376,-289,8250,-1856
451928.922907,90652,26,-25,-8,-376,-282,8249,-1856
451928.932029,90653,23,-23,-6,-396,-284,8246,-1856
451928.942175,90654,27,-25,-2,-381,-284,8250,-1858
451928.952777,90655,24,-22,-6,-392,-288,8247,-1858
451928.962076,90656,26,-21,-7,-383,-290,8249,-1862
451928.972025,90657,32,-30,-6,-385,-283,8259,-1862
451928.982000,90658,21,-20,-5,-379,-286,8247,-1863
451928.991971,90659,25,-26,-6,-387,-291,8259,-1863
451929.002195,90660,25,-25,-8,-380,-288,8267,-1861
451929.011900,90661,26,-29,-3,-391,-275,8250,-1860
451929.023014,90662,22,-23,-9,-382,-284,8245,-1860
451929.031170,90663,22,-26,-5,-378,-291,8245,-1858
451929.041091,90664,33,-24,-11,-385,-288,8251,-1858
451929.051051,90665,30,-26,-6,-387,-291,8246,-1850
451929.061019,90666,32,-23,-9,-385,-280,8248,-1850
451929.070996,90667,26,-30,-4,-386,-295,8254,-1862
451929.080957,90668,27,-19,-7,-383,-282,8251,-1862
451929.091993,90669,28,-25,-10,-392,-287,8249,-1862
451929.100205,90670,30,-27,-9,-386,-290,8247,-1862
451929.110137,90671,21,-24,-5,-375,-287,8253,-1860
451929.120123,90672,26,-26,-6,-376,-285,8250,-1860
451929.130102,90673,28,-21,-5,-390,-289,8242,-1856
451929.140020,90674,35,-27,-8,-390,-285,8254,-1863
451929.150664,90675,29,-25,-11,-388,-288,8259,-1863
451929.160027,90676,28,-21,-6,-388,-294,8252,-1857
451929.170062,90677,28,-26,-4,-386,-289,8250,-1857
451929.179893,90678,27,-25,-6,-389,-280,8250,-1858
451929.189173,90679,31,-24,-3,-382,-288,8254,-1858
451929.199142,90680,24,-24,-7,-381,-291,8258,-1854
451929.209167,90681,29,-23,-5,-393,-288,8255,-1854
451929.219944,90682,25,-23,-9,-385,-284,8254,-1858
451929.229056,90683,33,-23,-5,-384,-276,8250,-1858
451929.238909,90684,24,-20,-2,-389,-292,8255,-1854
451929.248937,90685,29,-24,-7,-380,-288,8251,-1854
451929.258896,90686,27,-24,-6,-371,-285,8265,-1854
451929.268254,90687,29,-22,-4,-390,-286,8245,-1856
451929.278519,90688,31,-25,-5,-381,-294,8253,-1856
451929.288133,90689,33,-22,-7,-396,-290,8246,-1854
451929.298094,90690,28,-22,-2,-387,-287,8252,-1854
451929.308052,90691,27,-23,-7,-384,-283,8260,-1850
451929.318021,90692,26,-26,-8,-395,-295,8263,-1850
451929.327968,90693,28,-29,-4,-380,-285,8257,-1862
451929.337935,90694,27,-23,-7,-385,-287,8257,-1862
451929.349532,90695,28,-28,-13,-370,-284,8256,-1860
451929.357257,90696,27,-17,-6,-378,-285,8240,-1854
451929.367143,90697,27,-26,-4,-386,-279,8245,-1854
451929.377113,90698,29,-22,-7,-382,-289,8247,-1860
451929.387150,90699,24,-28,-11,-388,-282,8237,-1860
451929.397035,90700,29,-26,-6,-372,-300,8258,-1866
451929.407217,90701,26,-23,-9,-397,-283,8254,-1866
451929.416996,90702,29,-24,-7,-380,-285,8255,-1863
451929.426907,90703,27,-24,-5,-384,-289,8240,-1863
451929.436181,90704,26,-26,-5,-385,-287,8245,-1866
451929.446154,90705,28,-24,-1,-382,-288,8243,-1866
451929.456107,90706,22,-30,-7,-376,-288,8250,-1855
451929.466107,90707,29,-22,-8,-383,-280,8239,-1850
451929.479389,90708,28,-28,-10,-384,-284,8255,-1850
451929.485984,90709,23,-25,-5,-388,-287,8251,-1860
451929.495877,90710,21,-24,-7,-392,-287,8249,-1860
451929.505930,90711,22,-24,-5,-385,-283,8249,-1856
451929.515899,90712,31,-27,-7,-376,-288,8250,-1856
451929.525159,90713,28,-24,-5,-383,-283,8250,-1862
451929.535377,90714,28,-27,-7,-388,-292,8247,-1862
451929.545121,90715,26,-22,-4,-381,-284,8249,-1858
451929.555044,90716,31,-25,-3,-372,-289,8251,-1858
451929.565033,90717,23,-27,-7,-385,-277,8256,-1866
451929.574964,90718,25,-25,-9,-380,-286,8238,-1866
451929.584976,90719,19,-21,-5,-383,-286,8249,-1864
451929.595026,90720,28,-26,-6,-380,-286,8247,-1849
451929.604678,90721,23,-23,-2,-379,-280,8240,-1849
451929.614692,90722,23,-19,-6,-392,-282,8253,-1852
451929.623988,90723,25,-24,-5,-383,-292,8252,-1852
451929.634051,90724,22,-22,-9,-387,-289,8254,-1860
451929.644045,90725,29,-24,-6,-393,-285,8251,-1860
451929.653906,90726,30,-30,-8,-378,-282,8250,-1862
451929.664121,90727,29,-24,-11,-385,-278,8251,-1862
451929.674101,90728,28,-24,-2,-388,-294,8243,-1854
451929.683869,90729,24,-28,-4,-393,-288,8244,-1854
451929.693179,90730,26,-25,-3,-380,-284,8257,-1863
451929.703149,90731,25,-25,-12,-387,-283,8253,-1861
451929.713118,90732,24,-27,-9,-387,-292,8248,-1861
451929.722933,90733,27,-20,-4,-375,-289,8247,-1870
451929.733124,90734,28,-25,-4,-381,-281,8244,-1870
451929.743056,90735,26,-26,-2,-374,-296,8234,-1857
451929.753367,90736,28,-29,-7,-387,-283,8259,-1857
451929.762864,90737,26,-24,-6,-397,-287,8240,-1858
451929.772880,90738,25,-25,-8,-379,-286,8253,-1858
451929.782161,90739,24,-21,-9,-378,-281,8253,-1874
451929.792895,90740,26,-25,-3,-383,-291,8249,-1874
451929.802123,90741,30,-27,-11,-388,-293,8245,-1864
451929.812051,90742,29,-23,-4,-383,-289,8254,-1857
451929.823747,90743,28,-29,-9,-380,-289,8252,-1857
451929.831961,90744,33,-22,-8,-387,-294,8258,-1858
451929.841943,90745,27,-20,-8,-391,-284,8250,-1858
451929.851879,90746,25,-21,-2,-376,-296,8252,-1856
451929.861825,90747,29,-26,-2,-391,-285,8249,-1856
451929.871163,90748,26,-24,-3,-380,-285,8248,-1858
451929.881167,90749,33,-22,-6,-384,-296,8260,-1858
451929.891102,90750,32,-26,-8,-377,-297,8254,-1850
451929.901032,90751,18,-25,-7,-388,-280,8249,-1850
451929.910994,90752,30,-20,-8,-382,-284,8252,-1858
451929.920957,90753,26,-26,-6,-388,-288,8246,-1858
451929.931296,90754,31,-27,-8,-383,-283,8247,-1856
451929.940877,90755,19,-24,-10,-383,-288,8249,-1866
451929.950241,90756,26,-23,-4,-391,-294,8248,-1866
451929.960129,90757,25,-29,-8,-401,-290,8251,-1857
451929.970089,90758,26,-21,-2,-378,-282,8258,-1857
451929.980046,90759,23,-23,-3,-383,-287,8257,-1852
451929.990079,90760,24,-23,-8,-383,-288,8249,-1852
451929.999980,90761,24,-22,-6,-389,-281,8252,-1866
451930.009877,90762,27,-22,-8,-384,-287,8257,-1866
451930.019899,90763,25,-21,-8,-386,-285,8260,-1861
451930.029198,90764,30,-23,-3,-380,-292,8252,-1861
451930.039160,90765,28,-21,-6,-381,-288,8262,-1862
451930.049120,90766,21,-23,-7,-389,-276,8252,-1854
451930.059956,90767,28,-30,-10,-377,-282,8256,-1854
451930.069034,90768,24,-24,-8,-386,-288,8247,-1856
451930.078993,90769,25,-26,-6,-380,-292,8266,-1856
451930.089002,90770,26,-26,-8,-381,-290,8250,-1850
451930.098948,90771,25,-21,-2,-382,-293,8255,-1850
451930.108858,90772,29,-21,-5,-384,-293,8257,-1854
451930.118199,90773,28,-27,-5,-387,-298,8255,-1854
451930.128145,90774,23,-24,-6,-387,-295,8244,-1852
451930.139894,90775,26,-25,-2,-384,-288,8240,-1852
451930.148050,90776,30,-24,-4,-378,-299,8235,-1856
451930.159260,90777,22,-21,-3,-386,-288,8247,-1862
451930.167985,90778,30,-22,-6,-384,-288,8252,-1862
451930.177947,90779,29,-17,-7,-387,-287,8244,-1870
451930.187903,90780,26,-25,-7,-385,-287,8247,-1870
451930.197156,90781,31,-23,-5,-382,-289,8250,-1871
451930.207154,90782,28,-24,-8,-381,-285,8261,-1871
451930.217113,90783,28,-24,-8,-376,-288,8251,-1855
451930.227066,90784,26,-25,-7,-394,-289,8251,-1855
451930.237037,90785,26,-26,-4,-387,-280,8251,-1852
451930.247119,90786,25,-24,-6,-378,-290,8237,-1852
451930.256962,90787,31,-18,-4,-382,-284,8246,-1852
451930.266881,90788,28,-25,0,-390,-296,8251,-1862
451930.276066,90789,26,-26,-11,-384,-284,8252,-1862
451930.286214,90790,25,-22,-9,-384,-288,8259,-1854
451930.296115,90791,29,-23,-5,-378,-294,8252,-1854
451930.306105,90792,29,-22,-11,-378,-300,8236,-1852
451930.316019,90793,29,-22,-9,-388,-296,8252,-1852
451930.325984,90794,19,-28,-2,-390,-287,8250,-1862
451930.335948,90795,28,-23,-6,-387,-283,8258,-1862
451930.346585,90796,32,-25,-10,-381,-293,8250,-1856
451930.355911,90797,30,-26,-8,-382,-294,8242,-1856
451930.365165,90798,24,-21,-6,-381,-290,8257,-1854
451930.375247,90799,26,-26,-5,-382,-287,8255,-1854
451930.385094,90800,27,-27,-8,-373,-285,8247,-1852
451930.395034,90801,31,-26,-9,-389,-288,8248,-1856
451930.405015,90802,27,-25,-6,-397,-289,8257,-1856
451930.414964,90803,28,-27,-7,-382,-296,8254,-1858
451930.425344,90804,26,-23,-4,-381,-293,8246,-1858
451930.434866,90805,21,-17,-4,-381,-286,8254,-1863
451930.444526,90806,25,-28,-8,-379,-288,8262,-1863
451930.454825,90807,26,-23,-3,-392,-293,8261,-1859
451930.464693,90808,30,-24,-3,-384,-287,8251,-1859
451930.473937,90809,30,-23,-3,-375,-291,8256,-1858
451930.483950,90810,26,-27,-7,-386,-277,8247,-1858
451930.493892,90811,28,-22,-7,-382,-286,8244,-1863
451930.503920,90812,31,-27,1,-378,-293,8244,-1861
451930.513893,90813,28,-25,0,-376,-301,8250,-1861
451930.523874,90814,25,-24,-1,-398,-295,8235,-1860
451930.533154,90815,26,-27,-9,-377,-285,8249,-1860
451930.543803,90816,35,-24,-10,-377,-292,8251,-1856
451930.553187,90817,29,-31,-3,-387,-289,8249,-1856
451930.563057,90818,31,-22,-10,-375,-290,8247,-1854
451930.572999,90819,26,-24,-7,-387,-280,8251,-1854
451930.582975,90820,27,-23,-4,-387,-293,8247,-1862
451930.593034,90821,26,-20,-7,-380,-292,8242,-1862
451930.602883,90822,28,-28,-6,-376,-286,8259,-1860
451930.612878,90823,28,-28,-11,-378,-284,8244,-1860
451930.621962,90824,29,-22,-1,-392,-288,8246,-1860
451930.632109,90825,27,-20,-6,-387,-286,8250,-1858
451930.642045,90826,28,-25,-7,-378,-287,8256,-1858
451930.652037,90827,24,-23,-11,-381,-287,8250,-1858
451930.661970,90828,29,-22,-6,-388,-291,8255,-1858
451930.671977,90829,23,-25,-6,-378,-286,8246,-1854
451930.682874,90830,31,-22,-9,-380,-290,8259,-1854
451930.691019,90831,32,-21,-4,-383,-284,8253,-1863
451930.701185,90832,25,-20,-7,-377,-290,8252,-1863
451930.711108,90833,29,-24,-5,-384,-281,8244,-1859
451930.721038,90834,23,-29,-5,-385,-282,8249,-1859
451930.731032,90835,23,-24,-1,-382,-290,8246,-1863
451930.741019,90836,27,-20,-2,-389,-293,8246,-1863
451930.753152,90837,21,-25,-9,-376,-298,8251,-1863
451930.760865,90838,30,-24,-10,-389,-301,8259,-1862
451930.770845,90839,27,-24,-3,-378,-280,8243,-1862
451930.780398,90840,29,-21,-6,-389,-287,8246,-1860
451930.790137,90841,31,-23,-9,-384,-282,8239,-1860
451930.800283,90842,25,-22,-10,-385,-294,8257,-1854
451930.810728,90843,31,-19,-11,-389,-284,8253,-1854
451930.821988,90844,30,-15,-6,-378,-289,8255,-1858
451930.829898,90845,19,-22,-9,-384,-286,8247,-1858
451930.839927,90846,31,-27,-9,-374,-289,8255,-1868
451930.849879,90847,28,-28,-7,-375,-294,8255,-1855
451930.860110,90848,20,-23,-4,-398,-296,8259,-1855
451930.869292,90849,28,-26,3,-382,-295,8252,-1860
451930.880446,90850,31,-25,-5,-386,-281,8249,-1860
451930.889048,90851,24,-25,-4,-388,-285,8253,-1862
451930.898915,90852,27,-25,-4,-389,-287,8261,-1862
451930.908957,90853,33,-25,-6,-379,-287,8251,-1854
451930.919058,90854,29,-24,-8,-386,-289,8257,-1854
451930.928898,90855,27,-20,-8,-384,-284,8247,-1860
451930.938178,90856,21,-25,-6,-385,-296,8252,-1860
451930.949664,90857,25,-24,-8,-382,-284,8242,-1863
451930.958111,90858,25,-20,-5,-384,-281,8261,-1859
451930.967970,90859,29,-24,-11,-388,-288,8250,-1859
451930.977898,90860,28,-27,-5,-391,-286,8258,-1866
451930.987925,90861,29,-26,-1,-387,-289,8254,-1866
451930.997928,90862,27,-23,-1,-381,-289,8256,-1853
451931.008230,90863,30,-25,-6,-386,-290,8257,-1853
451931.017905,90864,25,-24,-10,-380,-290,8258,-1858
451931.027140,90865,28,-24,-7,-388,-279,8248,-1858
451931.037183,90866,25,-28,-3,-378,-290,8253,-1860
451931.047086,90867,25,-20,-8,-378,-292,8260,-1860
451931.057028,90868,31,-27,-4,-373,-285,8254,-1870
451931.067011,90869,30,-26,-11,-388,-288,8254,-1870
451931.080475,90870,28,-22,-7,-380,-289,8259,-1867
451931.088069,90871,32,-23,-6,-382,-289,8258,-1863
451931.096979,90872,30,-31,-8,-387,-293,8249,-1863
451931.106362,90873,22,-29,-6,-384,-282,8246,-1862
451931.116131,90874,29,-25,-3,-382,-282,8249,-1862
451931.126167,90875,29,-27,-8,-381,-290,8249,-1868
451931.137812,90876,27,-26,-7,-384,-291,8258,-1868
451931.146376,90877,29,-25,-2,-384,-290,8247,-1855
451931.155994,90878,25,-22,-6,-371,-297,8258,-1855
451931.165881,90879,33,-26,-3,-393,-284,8256,-1866
451931.175867,90880,23,-22,-9,-389,-292,8245,-1866
451931.185093,90881,33,-27,-9,-383,-289,8249,-1863
451931.195156,90882,23,-22,-7,-376,-291,8248,-1863
451931.207998,90883,27,-25,-10,-383,-286,8259,-1863
451931.215032,90884,26,-29,-7,-388,-283,8249,-1867
451931.227524,90885,29,-17,-5,-384,-286,8253,-1867
451931.234985,90886,23,-23,-4,-390,-287,8249,-1859
451931.244984,90887,24,-22,-10,-386,-287,8250,-1859
451931.254928,90888,29,-29,-8,-389,-290,8251,-1862
451931.264899,90889,29,-21,-4,-386,-286,8248,-1862
451931.274514,90890,29,-22,-5,-388,-281,8262,-1862
451931.284091,90891,29,-22,-8,-383,-290,8254,-1862
451931.294003,90892,30,-26,-5,-377,-287,8250,-1856
451931.304026,90893,29,-25,-2,-390,-282,8253,-1860
451931.313918,90894,26,-23,-7,-379,-288,8241,-1860
451931.323962,90895,31,-24,-5,-381,-289,8257,-1858
451931.336953,90896,24,-27,-4,-383,-289,8248,-1858
451931.345009,90897,29,-19,-6,-380,-284,8248,-1852
451931.353173,90898,25,-22,-2,-385,-292,8252,-1852
451931.363193,90899,28,-21,-4,-377,-289,8244,-1852
451931.373100,90900,23,-27,-10,-389,-290,8248,-1852
451931.384733,90901,23,-26,-3,-372,-290,8245,-1858
451931.395621,90902,31,-22,-9,-377,-289,8251,-1858
451931.402919,90903,27,-21,-5,-377,-292,8243,-1860
451931.414426,90904,25,-26,-4,-385,-284,8251,-1856
451931.422909,90905,33,-21,-4,-384,-288,8259,-1856
451931.432345,90906,24,-24,-8,-387,-287,8253,-1854
451931.441997,90907,25,-25,-9,-387,-299,8248,-1854
451931.452043,90908,29,-27,-8,-381,-296,8247,-1862
451931.468278,90909,28,-24,-9,-384,-294,8249,-1862
451931.472405,90910,29,-23,-7,-393,-282,8258,-1856
451931.483830,90911,24,-24,-4,-382,-281,8251,-1856
451931.492027,90912,27,-23,-4,-389,-287,8251,-1852
451931.502164,90913,27,-22,-8,-384,-293,8234,-1852
451931.511855,90914,27,-23,-5,-386,-280,8242,-1863
451931.523339,90915,30,-30,-3,-391,-293,8243,-1863
451931.530987,90916,25,-22,-6,-392,-289,8248,-1859
451931.543353,90917,28,-25,0,-389,-287,8253,-1868
451931.551022,90918,28,-22,-8,-389,-292,8243,-1868
451931.560995,90919,27,-22,-2,-380,-291,8250,-1861
451931.580256,90920,25,-25,-2,-385,-292,8254,-1861
451931.581263,90921,26,-22,-5,-376,-291,8253,-1860
451931.591018,90922,29,-28,-4,-387,-285,8253,-1860
451931.600207,90923,27,-21,-4,-380,-286,8250,-1862
451931.611637,90924,26,-27,-7,-385,-290,8246,-1862
451931.620243,90925,26,-24,-7,-384,-297,8252,-1854
451931.630037,90926,27,-24,-6,-387,-297,8250,-1854
451931.640029,90927,30,-24,-4,-385,-293,8253,-1862
451931.651148,90928,26,-24,-7,-389,-291,8259,-1860
451931.660082,90929,26,-27,-6,-389,-287,8260,-1860
451931.671164,90930,23,-19,-3,-380,-290,8245,-1858
451931.681405,90931,23,-25,-3,-389,-294,8242,-1858
451931.689198,90932,24,-29,-5,-383,-279,8254,-1863
451931.699109,90933,29,-23,-3,-394,-287,8254,-1863
451931.709055,90934,27,-31,-4,-377,-289,8258,-1869
451931.722829,90935,29,-30,-5,-377,-283,8247,-1869
451931.729103,90936,27,-23,-3,-379,-287,8259,-1863
451931.739232,90937,24,-23,-6,-387,-279,8251,-1863
451931.751397,90938,22,-23,-9,-388,-286,8238,-1860
451931.758856,90939,31,-26,-4,-380,-284,8253,-1856
451931.768170,90940,29,-20,-4,-387,-282,8251,-1856
451931.778135,90941,31,-17,-7,-378,-294,8255,-1858
451931.787937,90942,33,-22,-5,-372,-288,8252,-1858
451931.798098,90943,26,-29,-5,-380,-292,8258,-1856
451931.809186,90944,29,-25,-4,-381,-282,8266,-1856
451931.817947,90945,29,-25,-4,-383,-299,8253,-1858
451931.836995,90946,28,-19,-7,-382,-284,8256,-1858
451931.837888,90947,25,-26,-5,-387,-291,8266,-1858
451931.847042,90948,29,-22,-9,-387,-286,8256,-1858
451931.857044,90949,27,-26,-1,-378,-284,8252,-1860
451931.867655,90950,30,-28,-7,-383,-296,8246,-1860
451931.878618,90951,30,-28,-6,-390,-289,8249,-1860
451931.887006,90952,27,-26,-4,-392,-292,8254,-1854
451931.898912,90953,30,-23,-4,-376,-287,8256,-1854
451931.906932,90954,24,-20,-6,-384,-292,8253,-1856
451931.916881,90955,22,-25,-8,-378,-287,8252,-1856
451931.926313,90956,24,-25,-4,-389,-291,8254,-1860
451931.936134,90957,28,-22,-6,-393,-285,8262,-1860
451931.946158,90958,25,-23,-4,-376,-292,8254,-1863
451931.955961,90959,25,-24,-8,-382,-293,8249,-1863
451931.966022,90960,28,-22,-3,-383,-293,8239,-1859
451931.975974,90961,29,-20,-7,-383,-287,8249,-1859
451931.985934,90962,27,-23,-8,-386,-290,8241,-1854
451931.995886,90963,28,-26,-9,-392,-292,8263,-1850
451932.006177,90964,26,-23,-6,-382,-290,8250,-1850
451932.015150,90965,29,-18,-4,-392,-288,8260,-1856
451932.025107,90966,34,-25,-9,-399,-287,8261,-1856
451932.035062,90967,20,-25,-3,-383,-289,8242,-1860
451932.045032,90968,28,-21,-3,-397,-296,8242,-1860
451932.054979,90969,21,-24,-7,-388,-289,8261,-1868
451932.064867,90970,29,-20,-6,-383,-285,8255,-1868
451932.074880,90971,27,-22,-8,-387,-297,8256,-1864
451932.084194,90972,25,-27,-9,-375,-285,8249,-1864
451932.094169,90973,26,-24,-1,-376,-284,8253,-1853
451932.104222,90974,31,-28,-3,-382,-286,8247,-1860
451932.114070,90975,29,-24,-6,-391,-298,8260,-1860
451932.124033,90976,27,-22,-9,-381,-286,8248,-1862
451932.133902,90977,25,-27,-9,-383,-281,8245,-1862
